coach,year,actual_decision,predicted_go_rate,fourth_down_phat_var_sum,fourth_down_plays,fourth_down_aggression,actual_pass,predicted_pass_rate,pass_heavy_phat_var_sum,run_pass_plays,pass_heavy_aggression,actual_beyond,predicted_beyond_rate,deep_pass_phat_var_sum,pass_plays,deep_pass_aggression,actual_two_point,predicted_two_point_rate,two_point_phat_var_sum,conversion_attempts,two_point_aggression,fourth_down_aggression_reliability,pass_heavy_aggression_reliability,deep_pass_aggression_reliability,two_point_aggression_reliability,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays,coach_war,season_number,annual_war,annual_games,cumulative_war,cumulative_games,win_pct,predicted_impact,predicted_replacement,total_seasons,Background,Offensive_Years,Defensive_Years,era
Frank Reich,2018,0.1545454545454545,0.1396512006868409,2.975998272640306,110,0.0148942538586135,0.6560717196414018,0.6098004262423797,210.67191598761403,1227,0.046271293399022,0.3718309859154929,0.3779506963871823,138.13151985746063,710,-0.0061197104716894,0.087719298245614,0.0581473523642783,0.7533127907911513,57,0.0295719458813357,0.6814591338588589,0.9343988280692508,0.7881774648799865,0.8052451597707707,0.0225517570394133,0.3791808469672682,1.023361596666285,-0.1863297150101403,0.4062528858549574,0.979855596656484,2104,Frank Reich,1,0.1061829924583435,1.698927879333496,0.1061829924583435,1.698927879333496,0.625,0.0005271435,0.518817,6,Offensive,6,0,Late (2018-2024)
Ron Rivera,2018,0.2129629629629629,0.1671573992091032,2.7875612100958223,108,0.0458055637538597,0.6332046332046332,0.6124888088034545,181.12171891607176,1036,0.0207158244011786,0.3506261180679785,0.3794329050589049,108.75230679473844,559,-0.0288067869909263,0.108695652173913,0.0560835564730515,0.6523373150189322,46,0.0526120957008614,0.6876594590958146,0.9219421666798956,0.7455232503480697,0.7566691840194947,0.022151608348508,1.3757734150207306,0.4771262104501727,-0.7715649829185688,0.900027555527559,0.9601971710459628,1749,Ron Rivera,8,-0.0262446701526641,-0.4199147224426256,0.2710560179233551,4.3368962867736816,0.4375,-0.0049117804,0.46374467,13,Defensive,0,14,Late (2018-2024)
Sean McDermott,2018,0.1641791044776119,0.1231266661481145,4.955755110117437,134,0.0410524383294974,0.6057142857142858,0.6388400947923462,177.7919526544992,1050,-0.0331258090780604,0.429718875502008,0.3681279172933226,96.58999333436915,498,0.0615909582086853,0.1034482758620689,0.0728807586584825,0.8019787741922503,29,0.0305675172035864,0.6559357354810447,0.9251475056630646,0.7235972253566152,0.5013231860626247,0.0200187741086443,1.2225308158232773,-0.6737118141041998,1.5603330289453223,0.4275890275307055,0.8554157130607455,1711,Sean McDermott,2,-0.0267604291439056,-0.4281668663024896,-0.0186455547809601,-0.2983288764953616,0.375,-0.04206559,0.40176043,8,Defensive,0,15,Late (2018-2024)
Jay Gruden,2018,0.1538461538461538,0.1618771680233014,4.095422355988119,130,-0.0080310141771476,0.6226415094339622,0.6181639979131957,172.45256981578538,1007,0.0044775115207665,0.36779324055666,0.3683224135531443,95.09777044294204,503,-0.0005291729964843,0.1034482758620689,0.0337946504121897,0.7483312225912381,29,0.0696536254498792,0.6846669996765127,0.9213836254089328,0.7306505308238084,0.5186236819803612,0.0120351681616387,-0.3599386475639811,0.1300403828146662,-0.0421163477973334,1.2652454811248104,0.4631987017846307,1669,Jay Gruden,5,0.0824372768402099,1.3189964294433585,0.1203970098018646,1.9263521568298336,0.4375,0.003639698,0.35506272,6,Offensive,13,0,Late (2018-2024)
Pat Shurmur,2018,0.1746031746031746,0.17923332389326,3.848170831999005,126,-0.0046301492900854,0.6479289940828402,0.6459369432912218,167.40649657221203,1014,0.0019920507916184,0.352233676975945,0.3638495898628998,110.88761644878387,582,-0.0116159128869547,0.1794871794871795,0.1287698664360178,0.5998759681842876,39,0.0507173130511616,0.6846166581870836,0.9244810079778404,0.7569581750390346,0.70851519253072,0.0083956305147716,-0.2502934502919828,0.0769149010860476,-0.328109617336883,0.8594203683223773,0.2843962173237658,1761,Pat Shurmur,3,-0.2353554964065551,-3.7656879425048815,-0.686909258365631,-10.990548133850096,0.3125,-0.05315122,0.5478555,4,Offensive,30,0,Late (2018-2024)
Bill O'Brien,2018,0.144927536231884,0.1629781424214106,5.641075293085102,138,-0.0180506061895265,0.6308900523560209,0.6032652820998488,201.97106316452528,1146,0.0276247702561721,0.3916211293260473,0.3601255855936305,101.18295723630224,549,0.0314955437324168,0.0232558139534883,0.0404882483826652,0.60852646469987,43,-0.0172324344291768,0.6398093997351884,0.928368797032066,0.7523000903454422,0.7444339165701015,0.0081446766831571,-0.6829741633122256,0.6248014774455486,0.7839924573031468,-0.5968142646662845,0.2720674072024376,1876,Bill O'Brien,5,0.0559214949607849,0.8947439193725584,0.3900018036365508,6.240028858184814,0.6875,-0.006560445,0.6315785,7,Offensive,18,1,Late (2018-2024)
Marvin Lewis,2018,0.1885245901639344,0.1732788291906497,3.3290438497789605,122,0.0152457609732847,0.6545086119554204,0.6401983345552086,167.92652198460354,987,0.0143102774002118,0.3784786641929499,0.3651496925301583,104.74391554599616,539,0.0133289716627916,0.0888888888888888,0.1072468816534334,1.08507935905847,45,-0.0183579927645445,0.7017115128475792,0.9203982584757032,0.7387657650667687,0.6414584392650035,0.0073077742628486,0.3905135720858838,0.3402108425383622,0.3153680109964579,-0.6209361648968308,0.2309522309021514,1693,Marvin Lewis,16,0.0375847518444061,0.6013560295104976,-0.3482858587741847,-5.572573740386956,0.375,0.005677521,0.33741525,16,Defensive,0,23,Late (2018-2024)
Mike Zimmer,2018,0.1854838709677419,0.1550949584287434,3.4837958314207533,124,0.0303889125389985,0.6679574056147144,0.6233874043591306,172.3753099326625,1033,0.0445700012555837,0.3101160862354892,0.3855233250837782,117.95922137795873,603,-0.0754072388482889,0.119047619047619,0.0995594033322829,0.6054442757913099,42,0.0194882157153361,0.6990009494483138,0.9250292786855048,0.7586232327065359,0.7363649217596179,0.0062888984801271,0.8787346264003261,0.9869973268062456,-1.9736690929070289,0.1901479312090244,0.1808971033052654,1802,Mike Zimmer,5,-0.0553504145622253,-0.8856066329956048,0.2886460506439209,4.618336810302735,0.5312,0.0041695237,0.5865504,8,Both,5,31,Late (2018-2024)
Sean Payton,2018,0.2162162162162162,0.2052665683981808,4.284287093831465,111,0.0109496478180353,0.5746333045729077,0.558902736311269,215.6290930169057,1159,0.0157305682616387,0.3149078726968174,0.3512175683920925,110.9288850229773,597,-0.036309695695275,0.0952380952380952,0.0713868931300004,1.3222310025772244,63,0.0238512021080948,0.6020970590303751,0.9254646790702756,0.7661316529460341,0.7421124125158148,0.003634324040231,0.252005224929213,0.3705688503407712,-0.9651098313241704,0.2836513234067943,0.0504836961384771,1930,Sean Payton,12,0.1533277034759521,2.453243255615233,0.6357951164245605,10.172721862792969,0.8125,0.024516523,0.6591723,17,Offensive,16,0,Late (2018-2024)
John Harbaugh,2018,0.1925925925925926,0.1687720098593032,5.4919209763150105,135,0.0238205827332893,0.5613747954173486,0.6038668351705184,212.74723837870368,1222,-0.0424920397531698,0.4086206896551724,0.3787093647153409,114.39700209412602,580,0.0299113249398315,0.0930232558139534,0.0773781099403074,0.8197608789321102,43,0.015645145873646,0.6358451274806584,0.9332887119737876,0.7498912017998067,0.6837741031261121,0.0028696043240346,0.6669691369701775,-0.873910316845017,0.7431259882929986,0.1077868981222919,0.0129146974251886,1980,John Harbaugh,11,0.0825552940368652,1.3208847045898433,0.1414065808057784,2.2625052928924543,0.625,0.039818406,0.5424447,17,Both,4,6,Late (2018-2024)
Doug Marrone,2018,0.1374045801526717,0.1482960339248971,4.601111589867297,131,-0.0108914537722253,0.6447241045498547,0.6161115454836223,174.8681201813848,1033,0.0286125590662323,0.3376865671641791,0.3768074261398709,103.83054572981152,536,-0.0391208589756917,0.08,0.0499596697813831,0.9361805193446292,25,0.0300403302186168,0.6624432023766648,0.9240274563114216,0.7383014423554116,0.390247155267249,0.000760210983952,-0.4521603247261886,0.6459149699120237,-1.037626530166086,0.4162908553661113,-0.0907151606796247,1725,Doug Marrone,4,-0.086799681186676,-1.388794898986816,-0.2522015571594237,-4.03522491455078,0.3125,0.0042283833,0.39929968,6,Offensive,20,0,Late (2018-2024)
Todd Bowles,2018,0.1532846715328467,0.1404378189230237,3.708478914775093,137,0.0128468526098229,0.6068895643363729,0.6421309736818679,167.07686497960805,987,-0.035241409345495,0.396551724137931,0.3847365064013042,104.40419826438288,522,0.0118152177366268,0.0294117647058823,0.0193324632734455,0.4731141175399921,34,0.0100793014324367,0.7269979531963526,0.920769107942239,0.7268533822254438,0.7008120293916476,-0.0024250049038879,0.3131718400606453,-0.7189317131895419,0.2763192519474332,-0.0114950085464809,-0.2471978157718859,1680,Todd Bowles,4,-0.0390165746212005,-0.624265193939208,-0.165360242128372,-2.6457638740539533,0.25,-0.010411352,0.28901657,7,Defensive,0,17,Late (2018-2024)
Matt Patricia,2018,0.140625,0.1796958733479385,5.18777829274697,128,-0.0390708733479385,0.6284101599247413,0.6410358458229972,178.7710902673884,1063,-0.0126256858982559,0.3350785340314136,0.374853453581517,113.22223144119349,573,-0.0397749195501034,0.1428571428571428,0.0579517608462733,0.6427106227931679,35,0.0849053820108695,0.6243045131500384,0.926460690142826,0.7472633592389671,0.6462931613629901,-0.0037149121258801,-1.3606756939029228,-0.2355319198692961,-1.054498660657186,1.5921066828452837,-0.3105681222213169,1799,Matt Patricia,1,-0.0371599495410919,-0.5945591926574704,-0.0371599495410919,-0.5945591926574704,0.375,0.005491078,0.41215995,3,Both,3,15,Late (2018-2024)
Steve Wilks,2018,0.125,0.1260747798655614,3.51311537512648,128,-0.0010747798655614,0.6348012889366272,0.6682048175387909,154.82512774642086,931,-0.0334035286021636,0.3785425101214575,0.3493633824982312,94.818645167098,494,0.0291791276232262,0.1111111111111111,0.1175761435101776,0.4725045651246616,27,-0.0064650323990665,0.7104687293486747,0.917751327059543,0.7240729738712562,0.596621976439065,-0.0047980673742177,-0.1356669670671489,-0.6796479302256103,0.7242382443220223,-0.3660575021323823,-0.3637811586701385,1580,Steve Wilks,1,-0.0332214534282684,-0.5315432548522944,-0.0332214534282684,-0.5315432548522944,0.1875,-0.029156208,0.22072145,1,Defensive,0,24,Late (2018-2024)
Jason Garrett,2018,0.2086330935251798,0.2302505652986046,4.669600420698251,139,-0.0216174717734247,0.6105971404541631,0.6038527910474647,206.7943533002704,1189,0.0067443494066984,0.3361486486486486,0.3583889250837606,113.82785659976292,592,-0.0222402764351119,0.073170731707317,0.0671753915641336,1.1514996946801097,41,0.0059953401431834,0.685244308843692,0.93162785207245,0.7584090311469938,0.5832445377533017,-0.0074025054591661,-0.7979712871547623,0.1784929104601497,-0.6021754381221277,-0.0990185989897944,-0.491731476923918,1961,Jason Garrett,8,0.0821259021759033,1.314014434814453,0.2692797780036925,4.30847644805908,0.625,0.004740417,0.5428741,9,Offensive,5,0,Late (2018-2024)
Bill Belichick,2018,0.1376811594202898,0.1665778806376548,6.169030059595002,138,-0.0288967212173649,0.5662202380952381,0.5521328354758831,244.0908788195792,1344,0.014087402619355,0.351506456241033,0.3670721798609345,135.36461866630108,697,-0.0155657236199015,0.0163934426229508,0.0273548067452197,0.8642633130249724,61,-0.0109613641222688,0.6189443791700966,0.9365070017738188,0.7853717290845836,0.8049702930785502,-0.0081826618755493,-1.0326571002575493,0.3354470054117799,-0.4299988378595747,-0.4624186251612421,-0.5300588467857145,2240,Bill Belichick,24,-0.0504071712493896,-0.8065147399902336,2.320993155241013,37.1358904838562,0.6875,0.034595072,0.7379072,29,Defensive,1,13,Late (2018-2024)
Vance Joseph,2018,0.2127659574468085,0.1975332753295494,4.411277978432856,141,0.015232682117259,0.6392823418319169,0.6521744888642587,180.27192084578064,1059,-0.0128921470323417,0.3174061433447099,0.3699697351150195,111.98022064886392,586,-0.0525635917703096,0.1025641025641025,0.0950841042441681,0.4566277410805085,39,0.0074799983199344,0.7033829686061259,0.9253700105772849,0.7576737832891701,0.7615212813696021,-0.0112280997369033,0.3900919047169502,-0.2412273935270568,-1.3843949347160869,-0.0672008110611473,-0.6796745146851811,1825,Vance Joseph,2,-0.0896002948284149,-1.4336047172546384,-0.0969361066818237,-1.5509777069091792,0.375,-0.039353848,0.4646003,2,Defensive,0,22,Late (2018-2024)
Mike Vrabel,2018,0.1322314049586777,0.1299641128080637,3.096644273548521,121,0.0022672921506139,0.56,0.6138298229271403,169.94226158415202,975,-0.0538298229271402,0.3775743707093821,0.3795856090788268,84.27912652189364,437,-0.0020112383694446,0.03125,0.0214748177443198,0.5676895910763999,32,0.0097751822556801,0.7132796834977018,0.91769046039177,0.6979137483012567,0.6335972283906086,-0.0145121748737848,-0.0279172746566018,-1.1162497695621985,-0.0803476697072678,-0.0180126027123324,-0.8410139073786489,1565,Mike Vrabel,1,0.2125524878501892,3.400839805603028,0.2125524878501892,3.400839805603028,0.5625,0.029046953,0.3499475,6,Defensive,0,7,Late (2018-2024)
Jon Gruden,2018,0.1452991452991453,0.1634494067308497,3.77061800012734,117,-0.0181502614317044,0.6287952987267384,0.6342304542489225,179.216591244295,1021,-0.005435155522184,0.3205828779599271,0.369101025391038,104.38383956182312,549,-0.0485181474311108,0.0666666666666666,0.0737488748471757,0.8238320530258665,30,-0.007082208180509,0.6563822049955078,0.9205934374129668,0.7464509844584151,0.5115507723778833,-0.0200200555810003,-0.6861870868039395,-0.081837924372529,-1.2800387520386,-0.3792842289548547,-1.1116039795577135,1717,Jon Gruden,12,-0.1663503646850586,-2.661605834960937,-0.5844406485557556,-9.35105037689209,0.25,-0.0008665621,0.41635036,15,Offensive,10,0,Late (2018-2024)
Kyle Shanahan,2018,0.1052631578947368,0.1256472497257642,3.24908919264405,114,-0.0203840918310274,0.61003861003861,0.640086014424253,177.5937220640549,1036,-0.0300474043856429,0.3333333333333333,0.3752795348503544,103.96315767881109,528,-0.0419462015170211,0.1714285714285714,0.1422728043947635,1.1681118447024732,35,0.0291557670338079,0.6778975488737459,0.9233460747073348,0.7321987251614218,0.5013338580305913,-0.0203397575972177,-0.7582066415171337,-0.6079124513050248,-1.1105089968737691,0.3973337349565283,-1.1273102368720225,1713,Kyle Shanahan,2,0.0147757083177566,0.2364113330841056,0.1442602425813674,2.3081638813018786,0.25,-0.020372838,0.23522429,8,Offensive,13,0,Late (2018-2024)
Pete Carroll,2018,0.1287878787878787,0.1219995300117394,3.4946543156069145,132,0.0067883487761393,0.5131938125568699,0.6218313050224997,187.89588791174648,1099,-0.1086374924656298,0.3744394618834081,0.3659304352161745,84.49696252399622,446,0.0085090266672335,0.0555555555555555,0.0283477817214993,0.6361427286551349,54,0.0272077738340562,0.7240166191251947,0.9275990941493446,0.7059040191665137,0.8146221749735558,-0.0213378065126081,0.117843336848264,-2.287736332398843,0.1910328284361368,0.3555861896381941,-1.1763421862568268,1731,Pete Carroll,13,0.105026364326477,1.680421829223632,0.3453492009162902,5.525587214660643,0.625,0.035654187,0.51997364,18,Defensive,1,17,Late (2018-2024)
Adam Gase,2018,0.112,0.1223351263056792,2.6632665622241025,125,-0.0103351263056792,0.6063947078280044,0.6238162611172737,159.49154774959013,907,-0.0174215532892693,0.3465783664459161,0.3787651992088828,89.40745684021725,453,-0.0321868327629666,0.027027027027027,0.0695376375736708,0.744249446858439,37,-0.0425106105466437,0.7553178049036378,0.911351609194502,0.7006155860496571,0.6381267240756291,-0.0244097067613255,-0.4342241123675822,-0.3380411900686617,-0.8587565605229139,-1.1385521943281067,-1.327257893080034,1522,Adam Gase,3,-0.0245847105979919,-0.3933553695678704,0.1439871191978454,2.3037939071655265,0.4375,-0.038266838,0.4620847,5,Offensive,11,0,Late (2018-2024)
Doug Pederson,2019,0.2153846153846154,0.1596550588122227,3.944396518244641,130,0.0557295565723927,0.6256198347107438,0.6081743360435482,212.6199293841856,1210,0.0174454986671955,0.3818466353677621,0.3809357509027238,126.2104935403868,639,0.0009108844650382,0.1590909090909091,0.0359120743468007,0.4509247553056782,44,0.1231788347441083,0.6927222889594193,0.9320872102487964,0.76736798607206,0.8045316793852275,0.0483829096009377,1.695726775841808,0.4072246312419996,-0.0049686609376758,2.4123470731473087,2.248883342107582,2023,Doug Pederson,4,0.0781144499778747,1.2498311996459952,0.2290933132171629,3.665493011474608,0.5625,0.017214537,0.48438555,8,Offensive,7,0,Late (2018-2024)
Bruce Arians,2019,0.1610169491525423,0.1716208707847557,5.317797500909316,118,-0.0106039216322133,0.6690647482014388,0.6350017150264341,190.95564789923404,1112,0.0340630331750047,0.4522292993630573,0.3665538272218551,120.25493323925274,628,0.0856754721412022,0.1111111111111111,0.0572431782069947,1.0533597601627651,54,0.0538679329041163,0.5794252289222068,0.928092223406524,0.7697884701459635,0.7263160395895125,0.0434630564170018,-0.4428901774958211,0.7624161317618577,2.181616557997168,0.9269414690679232,2.007181769593927,1912,Bruce Arians,6,-0.0298453271389007,-0.4775252342224112,0.4246011591434477,6.793618546295163,0.4375,0.014165193,0.46734533,8,Offensive,25,0,Late (2018-2024)
Andy Reid,2019,0.1272727272727272,0.1467499900020646,4.135192234407017,110,-0.0194772627293373,0.6772357723577236,0.5653041387385711,224.69068649404232,1230,0.1119316336191524,0.3726346433770015,0.3570836181528184,132.16106382233187,687,0.015551025224183,0.0303030303030303,0.0032984894688993,0.2151542297078685,66,0.0270045408341309,0.6062392524389215,0.9306534836728216,0.7845358967172096,0.9510020428242456,0.0398001997570758,-0.7289701210881537,2.426818574984745,0.3726880500153739,0.3512306924651836,1.8272336732793977,2093,Andy Reid,21,0.1163558959960937,1.8616943359374991,0.6088735974311825,9.74197755889892,0.75,0.04010296,0.6336441,26,Offensive,16,0,Late (2018-2024)
Matt LaFleur,2019,0.1777777777777777,0.1260498737650171,4.971014327476123,135,0.0517279040127606,0.6473099914602903,0.5948337774738084,204.62639222782656,1171,0.0524762139864819,0.3793103448275862,0.3762311984842327,123.2373911743678,638,0.0030791463433534,0.0784313725490196,0.0326834471351343,1.1406737454004086,51,0.0457479254138853,0.658592895360484,0.9303447938266948,0.7710438673020502,0.6861239496058577,0.0382952942697344,1.5667119519997823,1.1559886751917274,0.0509637691475944,0.752921158972977,1.75330097464471,1995,Matt LaFleur,1,0.0724797248840332,1.1596755981445312,0.0724797248840332,1.1596755981445312,0.8125,-0.0022630095,0.7400203,6,Offensive,16,0,Late (2018-2024)
Brian Flores,2019,0.2153846153846154,0.1775386255406549,3.781962609171344,130,0.0378459898439604,0.7095864661654135,0.6590751991729791,179.50868452635422,1064,0.0505112669924344,0.3986928104575163,0.3798530418671897,121.38445606220314,612,0.0188397685903266,0.1176470588235294,0.1167628350090928,1.320761307128568,34,0.0008842238144365,0.7016003263682478,0.9263081456952588,0.7588074566653928,0.4562473622630961,0.0309680180679326,1.119153678414298,1.1139889145816484,0.4575243930027624,-0.208555203423958,1.3933280010608609,1840,Brian Flores,1,0.0233235955238342,0.3731775283813472,0.0233235955238342,0.3731775283813472,0.3125,0.022694796,0.2891764,3,Defensive,0,12,Late (2018-2024)
