head_coach,season,actual_decision,predicted_go_rate,fourth_down_phat_var_sum,fourth_down_plays,fourth_down_aggression,actual_pass,predicted_pass_rate,pass_heavy_phat_var_sum,run_pass_plays,pass_heavy_aggression,actual_beyond,predicted_beyond_rate,deep_pass_phat_var_sum,pass_plays,deep_pass_aggression,actual_two_point,predicted_two_point_rate,two_point_phat_var_sum,conversion_attempts,two_point_aggression,fourth_down_aggression_reliability,pass_heavy_aggression_reliability,deep_pass_aggression_reliability,two_point_aggression_reliability,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays
Dirk Koetter,2018,0.1485148514851485,0.16381610008255226,3.2103442554537525,101,-0.015301248597403755,0.6960072595281307,0.6503496092580219,188.9901746421478,1102,0.04565765027010882,0.49198717948717946,0.3821020699800171,122.3545962789612,624,0.10988510950716235,0.10204081632653061,0.09896317816770644,1.046748129183014,49,0.0030776381588241697,0.6224628526761776,0.9272528426299521,0.762141559372197,0.6738358767463837,0.03973400937267072,-0.6034019073813343,1.0128821503601149,2.8258184662684385,-0.1934464530760538,1.8058522322516808,1876
Mike McCarthy,2018,0.17894736842105263,0.12741343530071486,3.0606516302012414,95,0.05153393312033777,0.7046894803548795,0.6246981525348667,135.6292208633403,789,0.07999132782001284,0.3773987206823028,0.3858388547888345,91.93304195091326,469,-0.008440134106531716,0.06451612903225806,0.06164792529049127,0.8345549876438736,31,0.0028682037417667935,0.6047455523235662,0.9010347721633049,0.7066614411038794,0.5091151578169432,0.036279165247732774,1.5587747378584784,1.749821607933164,-0.2499712296463644,-0.19799682392434953,1.63728106426368,1384
Matt Nagy,2018,0.13821138211382114,0.1387614932752579,4.9546534196989604,123,-0.0005501111614367726,0.6026905829596413,0.5703941819763371,204.0134942818717,1115,0.03229640098330422,0.37613019891500904,0.3742601182544525,106.35993937796468,553,0.00187008066055655,0.11764705882352941,0.03696597732036311,0.787947300472222,51,0.0806810815031663,0.6130601067449852,0.9235932500422129,0.7432569871785168,0.7483080774763438,0.030135125525034105,-0.1261896961619844,0.7260957498178402,0.0180362671039623,1.4926395841807725,1.3374967860833757,1842
Anthony Lynn,2018,0.11016949152542373,0.11955527903543213,3.7943649785504925,118,-0.009385787510008403,0.6079494128274616,0.586053874380651,195.0684405669922,1107,0.02189553844681058,0.3697478991596639,0.3705981046402248,115.595606117744,595,-0.0008502054805609172,0.19642857142857142,0.08424668415529725,1.618263796846248,56,0.11218188727327418,0.6556580786497418,0.9257134544737602,0.7551192056273842,0.6357542134853224,0.028528344572527977,-0.4120315619993611,0.5028512114256253,-0.05267584661967774,2.177055977093194,1.259097607402718,1876
Dan Quinn,2018,0.18181818181818182,0.17518435425492954,2.9296134332028303,110,0.006633827563252287,0.6759082217973231,0.6275971956519022,181.82135180201692,1046,0.04831102614542093,0.3717532467532468,0.36376582866381496,115.70135017970988,616,0.00798741808943182,0.12244897959183673,0.08065429836438406,1.249757414794426,49,0.04179468122745267,0.6818403803273027,0.9226992844462558,0.7675557751353522,0.6337468327169778,0.02718632219776706,0.10621701138547664,1.0698343185468109,0.1770525755055528,0.6477567578719963,1.1936167141993113,1821
Andy Reid,2018,0.19811320754716982,0.20699681263958378,3.366542154327784,106,-0.008883605092413954,0.6620808254514188,0.5699160521568111,208.36966716078717,1163,0.0921647732946077,0.3944954128440367,0.3816711325769266,128.02312415866467,654,0.012824280267110133,0.02531645569620253,0.03265666733996919,1.1652373911797895,79,-0.007340211643766661,0.6339370079132909,0.9279334524450072,0.7708439991582625,0.8282968493768854,0.02647784755434546,-0.3957855211109205,2.011112938924537,0.30278374150453174,-0.41979454194172433,1.159048324479672,2002
Frank Reich,2018,0.15454545454545454,0.143205051084475,3.2169059777064337,110,0.011340403460979531,0.6560717196414018,0.6107955006594119,212.33564563304324,1227,0.04527621898198986,0.37183098591549296,0.38100766775339356,137.58006939402972,710,-0.009176681837900602,0.08771929824561403,0.05225152474166973,0.8243076895536705,57,0.0354677735039443,0.6612104019200933,0.9336187874539355,0.7867429100261818,0.7802197730930026,0.022209586541598762,0.2584788624580397,1.004695093609226,-0.2691173209917589,0.5102923579447269,0.9507883514745856,2104
Ron Rivera,2018,0.21296296296296297,0.17138167838991783,3.077899864529243,108,0.041581284573045135,0.6332046332046332,0.6146528333134259,182.0003033517647,1036,0.018551799891207255,0.35062611806797855,0.3794039277942564,108.48534264634081,559,-0.02877780972627786,0.10869565217391304,0.056541890786162265,0.5477251943052993,46,0.052153761387750776,0.6628826930141772,0.921246432352651,0.743599726215508,0.7767624279483459,0.02053998497897201,1.2367978434420497,0.43108107046560756,-0.7786362143921326,0.8728279617308424,0.8693239857004457,1749
Sean McDermott,2018,0.16417910447761194,0.1259165324354806,5.074561392110789,134,0.03826257204213135,0.6057142857142858,0.6390033118741676,177.4953632781987,1050,-0.03328902615988183,0.42971887550200805,0.35761942040535066,95.22925408819471,498,0.07209945509665738,0.10344827586206896,0.09214570062262094,0.72859902366884,29,0.011302575239448026,0.6473912250280865,0.9249311700783776,0.7239203957021926,0.5097130307971409,0.018509247727616022,1.1294345874115554,-0.6816325377605874,1.843604333934479,-0.01474366655895419,0.7702388351239434,1711
Bill O'Brien,2018,0.14492753623188406,0.14942806874673345,5.484640948520483,138,-0.004500532514849387,0.6308900523560209,0.6000288108145951,199.94247345666406,1146,0.030861241541425777,0.39162112932604737,0.35556056715239914,101.62676721176551,549,0.036060562173648225,0.023255813953488372,0.035375449153138484,0.44204817019319687,43,-0.012119635199650113,0.6430686153867103,0.9287208003550835,0.7491284008204478,0.7902396008896436,0.013886761589066213,-0.25398928568472895,0.6952914289264507,0.9067961591153927,-0.5236368326498078,0.544695262330285,1876
Sean Payton,2018,0.21621621621621623,0.19360047080488846,4.498022760730923,111,0.02261574541132777,0.5746333045729077,0.558999982896334,211.8017577128206,1159,0.01563332167657372,0.3149078726968174,0.3443933838876513,111.4564646088626,597,-0.02948551119083387,0.09523809523809523,0.060293037202138786,1.1698980549198033,63,0.03494505803595645,0.586999367068459,0.9263646305783002,0.7630147365895104,0.7534293074984149,0.010425853845782788,0.6232460465302595,0.36843873483742745,-0.7970324653187039,0.49893534575492265,0.375828234040121,1930
Jay Gruden,2018,0.15384615384615385,0.15479946707251446,4.152230073934021,130,-0.0009533132263606081,0.6226415094339622,0.6259121494682167,171.77510748649374,1007,-0.0032706400342544795,0.36779324055666,0.3664166645244611,95.59949132202567,503,0.0013765760321989284,0.10344827586206896,0.0426697906227046,0.8608093106010668,29,0.06077848523936436,0.6786501770942658,0.9213217938715986,0.7271264831902244,0.4680703970937238,0.009226375166919269,-0.13923363598057495,-0.03731667161184104,0.005207927145125615,1.0602168949367528,0.31730243242342454,1669
Mike Zimmer,2018,0.18548387096774194,0.159060384129024,3.761790227943469,124,0.026423486838717924,0.6679574056147144,0.6288325297623685,170.58207786066075,1033,0.03912487585234592,0.3101160862354892,0.3782477135834844,118.73871464054373,603,-0.06813162734799522,0.11904761904761904,0.08695765500700266,0.49994821294467506,42,0.032089964040616384,0.679575201789939,0.9254214181281742,0.7550977780110943,0.7606458487288118,0.008692425470345624,0.7464298155246307,0.872662413372262,-1.8016137552706533,0.436902864808964,0.29124958582795774,1802
Marvin Lewis,2018,0.1885245901639344,0.17493015395888184,3.6939878053871866,122,0.013594436205052574,0.6545086119554204,0.6396455829670575,168.15898253445266,987,0.014863028988362892,0.3784786641929499,0.36669229394122177,104.72128553785035,539,0.011786370251728129,0.08888888888888889,0.10361306716968102,1.028437853765614,45,-0.01472417828079213,0.6764462273028161,0.9199448331241951,0.7363742438429748,0.6394361214781812,0.0074466957871172764,0.3313987952177471,0.3519051411087195,0.2758039286336519,-0.5802256067208439,0.23046707289681453,1693
Pat Shurmur,2018,0.1746031746031746,0.1775558945217069,4.054592578769034,126,-0.0029527199185322983,0.6479289940828402,0.6515374061792971,166.98226416046074,1014,-0.0036084120964569033,0.35223367697594504,0.36634044558493617,111.15393598953091,582,-0.014106768608991127,0.1794871794871795,0.12306800900967993,0.6893081353980541,39,0.05641917047749956,0.6701504796998726,0.9243236273660161,0.7541934518681467,0.6652599923280759,0.007160118089171857,-0.20391619302675784,-0.0445666249540364,-0.39727180119712363,0.9655022864705591,0.21648417366461267,1761
John Harbaugh,2018,0.1925925925925926,0.16278982622265747,6.288267688895183,135,0.02980276636993512,0.5613747954173486,0.596572510738066,211.9104318051801,1222,-0.03519771532071747,0.4086206896551724,0.37203332980413883,114.88260104193103,580,0.03658735985103356,0.09302325581395349,0.09675493183825638,0.8963411372714425,43,-0.0037316760243028962,0.6006120716145524,0.9332358742198053,0.7467256731024994,0.6500975559659473,0.003394068278745703,0.8557524670435868,-0.7226007198848966,0.9204899307777072,-0.3413920734336648,0.03272844047189495,1980
Doug Marrone,2018,0.13740458015267176,0.14607672843508676,4.239014319306012,131,-0.008672148282414999,0.6447241045498547,0.6153593972264019,177.1452678450768,1033,0.029364707323452865,0.3376865671641791,0.37814499636808296,102.92400850572207,536,-0.040458429203903856,0.08,0.06316980920615606,1.1470745121896897,25,0.016830190793843944,0.677480244945206,0.9227735835461173,0.7375661268520285,0.32919470663657524,-0.001154320666187863,-0.38894470816920473,0.663169757333611,-1.0822665128302071,0.10535455336455783,-0.18919973028890116,1725
Matt Patricia,2018,0.140625,0.1733770572762836,4.937819171178593,128,-0.03275205727628361,0.6284101599247413,0.6392630186459349,179.7625401042219,1063,-0.010852858721193681,0.33507853403141363,0.37396487388535476,113.04615004462669,573,-0.03888633985394113,0.14285714285714285,0.04815788477530337,0.8142222989253632,35,0.09469925808183949,0.6325771639029564,0.9257544715721642,0.7451773654594088,0.5753838003859845,-0.0018250374823792694,-1.1679508469708302,-0.2000617232664907,-1.0414010467977912,1.7972117884349637,-0.22192581372590992,1799
Todd Bowles,2018,0.15328467153284672,0.14932736664191562,3.5127982879779363,137,0.0039573048909311015,0.6068895643363729,0.6366297615033394,165.2423028977439,987,-0.02974019716696652,0.39655172413793105,0.3798158179690283,104.07433757344455,522,0.016735906168902748,0.029411764705882353,0.02905063940649116,0.3591216319605945,34,0.00036112529939119273,0.7349143588537991,0.9212239883932231,0.7249817392564809,0.743539799689007,-0.0038683779701343957,0.019629159541400352,-0.6054603272754967,0.4044639770617629,-0.2524679887828517,-0.3216259102170185,1680
Jason Garrett,2018,0.20863309352517986,0.22452562281284746,4.2158991897297575,139,-0.0158925292876676,0.6105971404541631,0.6029329043417492,208.88855202729135,1189,0.007664236112413958,0.33614864864864863,0.35560753168579295,113.87160176855625,592,-0.019458883037144326,0.07317073170731707,0.06756079875031434,0.8114125689179881,41,0.005609932957002725,0.7039621127198257,0.9306748637776023,0.7560272677378379,0.6510723976711237,-0.004968806326101866,-0.6225303553994593,0.19738995672535098,-0.536396622805058,-0.13842741374706963,-0.3753187792855713,1961
Steve Wilks,2018,0.125,0.1267509766451269,3.4303021985193034,128,-0.0017509766451269115,0.6348012889366272,0.6727793661619423,154.93861829993767,931,-0.0379780772253151,0.3785425101214575,0.3522503127977795,94.49427512954945,494,0.02629219732367799,0.1111111111111111,0.1138513167377958,0.42571721383268346,27,-0.0027402056266846997,0.7125014833325675,0.9173335284583168,0.7222421950088641,0.6066583761758676,-0.006340266274298594,-0.16503874596145832,-0.7822785213919675,0.6528737074569236,-0.31985044690609143,-0.4422360111362088,1580
Bill Belichick,2018,0.13768115942028986,0.16045561215806642,6.027960918155751,138,-0.022774452737776563,0.5662202380952381,0.5492216284820599,246.76625321015,1344,0.01699860961317823,0.351506456241033,0.3611435394477288,134.32259768901918,697,-0.009637083206695818,0.01639344262295082,0.03594770530934675,1.124082485085254,61,-0.019554262686395932,0.6211072761954746,0.9355676123025893,0.7845540989771949,0.748836060691471,-0.006616617951933556,-0.8451666043887232,0.39774333088514,-0.2810851627039521,-0.6851686031150144,-0.4557199552418508,2240
Vance Joseph,2018,0.2127659574468085,0.19878533072631668,4.8127592388924425,141,0.013980626720491829,0.6392823418319169,0.6536308278442238,179.9517625600976,1059,-0.014348486012306871,0.3174061433447099,0.3710830989828556,112.49080368710794,586,-0.053676955638145674,0.10256410256410256,0.09089710841493424,0.5222008447213224,39,0.011666994149168317,0.6818748639198347,0.9251617425068361,0.7545164844112131,0.724013865137377,-0.011600692910951118,0.34389239651627146,-0.27509201025063884,-1.4258737276554385,-0.006825955579747557,-0.698906422358201,1825
Kyle Shanahan,2018,0.10526315789473684,0.12305216099266465,3.460188133135239,114,-0.017789003097927816,0.61003861003861,0.6345861924121796,177.4566075720556,1036,-0.024547582373569576,0.3333333333333333,0.37070867924514705,102.78509095290724,528,-0.03737534591181374,0.17142857142857143,0.13060883224640876,1.490416463227232,35,0.04081973918216267,0.6608817502300178,0.923061270503787,0.7319682070398058,0.4253800536201082,-0.016200034075060644,-0.6838829435942649,-0.49400583121489533,-1.002123717160861,0.6265742420085694,-0.9233206893906275,1713
Mike Vrabel,2018,0.1322314049586777,0.13860635412381142,3.096955293071345,121,-0.006374949165133731,0.56,0.6169309321413629,168.31654361649095,975,-0.0569309321413628,0.37757437070938216,0.37047858415921764,83.70006808524194,437,0.007095786550164518,0.03125,0.03766070775205321,0.9074648310915235,32,-0.006410707752053213,0.7103971653951722,0.9180540246403813,0.6967154958024335,0.5040513838193238,-0.01946898312836849,-0.3146283054424566,-1.189083373595513,0.15387517888860955,-0.3995992585128713,-1.0828215351832784,1565
Jon Gruden,2018,0.1452991452991453,0.16405116893754615,3.5009172810035656,117,-0.01875202363840084,0.6287952987267384,0.6322585943070159,178.20669598085178,1021,-0.00346329558027747,0.3205828779599271,0.3652682982839963,105.40066481301191,549,-0.04468542032406919,0.06666666666666667,0.08552732674324943,0.6603961293769256,30,-0.01886066007658277,0.6698429833402993,0.9206563956018349,0.7422138723860694,0.5510573679411622,-0.020566428149491313,-0.71503750123863,-0.04145183812228143,-1.1921444673144963,-0.6700987347507759,-1.1363688392940285,1717
Adam Gase,2018,0.112,0.12039082259196585,2.7109682728626177,125,-0.008390822591965844,0.6063947078280044,0.6237141653061603,160.7144050284568,907,-0.017319457478155886,0.3465783664459161,0.38247750462657976,88.64118128605165,453,-0.03589913818066365,0.02702702702702703,0.06110267616008354,0.6594373707405216,37,-0.03407564913305651,0.7494110594631304,0.9103424546273863,0.6997834584801448,0.6515450794640201,-0.023040972008622988,-0.37984357577213873,-0.3388610631674273,-0.9637506330257042,-1.000674022387238,-1.257108511906278,1522
Pete Carroll,2018,0.12878787878787878,0.12702348756287887,3.463431710592472,132,0.0017643912249999116,0.5131938125568699,0.6222509572094305,187.1188390889336,1099,-0.10905714465256056,0.3744394618834081,0.3686365268067206,85.1192342662434,446,0.005802935076687499,0.05555555555555555,0.02990509917610864,0.8033753376988733,54,0.025650456379446913,0.7230208947846071,0.9275557425844057,0.701753964423471,0.7657622226328936,-0.024427273392701784,-0.05131351752840715,-2.3079225284604417,0.1202683244336852,0.29699201180558626,-1.3247498974642276,1731
Bruce Arians,2019,0.16101694915254236,0.15942856109004483,4.226913040620725,118,0.001588388062497531,0.6690647482014388,0.6345942281073516,191.05730958549898,1112,0.03447052009408724,0.45222929936305734,0.3619854167822345,119.37112066912425,628,0.09024388258082283,0.1111111111111111,0.05336101353633341,1.4055165957367506,54,0.0577500975747777,0.6308929361851007,0.927736260499922,0.7688665651358951,0.6513995529977058,0.04699243551527021,-0.05700737393263051,0.772761131231493,2.315257223796863,0.9944192713183847,2.1600104311066324,1912
Doug Pederson,2019,0.2153846153846154,0.16749377920800027,4.1396711101634125,130,0.04789083617661513,0.6256198347107438,0.6038699703298755,214.77096245123857,1210,0.021749864380868233,0.38184663536776214,0.3834056162028882,125.5283670705611,639,-0.001558980835126067,0.1590909090909091,0.04046276029872719,0.571895150339488,44,0.11862814879218189,0.679310442820107,0.9311407965213225,0.7660887697281012,0.7530252198506607,0.045028811026672465,1.4409173620630795,0.49972445732298143,-0.07110001263624824,2.317113570817593,2.064199893333468,2023
