year,child_id,child_name,child_role,parent_id,parent_name,parent_role,team,relationship_type,parent_aggression,parent_fourth_down,parent_pass_heavy,parent_deep_pass,parent_two_point,parent_seasons,child_aggression,child_fourth_down,child_pass_heavy,child_deep_pass,child_two_point,child_seasons
2019,mike_mularkey,Mike Mularkey,Tight Ends,dirk_koetter,Dirk Koetter,Offensive Coordinator,atl,position_to_coordinator,0.03660606957389433,-0.020435679694174733,0.0448851025610467,0.11004905453882537,0.0119258008898801,3,0.011328040393100867,-0.008867259887631667,0.004071011295315,0.024808189070540537,0.02530022109417977,3
2019,mike_mularkey,Mike Mularkey,Tight Ends,dan_quinn,Dan Quinn,Head Coach,atl,position_to_hc,0.01986873711172047,0.009568057016600972,0.04486261048699873,0.01480983791444483,0.010234443028837316,7,0.011328040393100867,-0.008867259887631667,0.004071011295315,0.024808189070540537,0.02530022109417977,3
1997,mike_munchak,Mike Munchak,Offensive Line,jeff_fisher,Jeff Fisher,Head Coach,oti,position_to_hc,-0.0043169498484684704,-0.0006981287554673201,-0.02763862446033858,0.009462521365554848,0.001606432456377,10,-0.0001861805126903331,-0.0058104821535890664,0.02050585825414063,0.015634504695433097,-0.03107460284674603,3
2014,mike_munchak,Mike Munchak,Offensive Line,todd_haley,Todd Haley,Offensive Coordinator,pit,position_to_coordinator,-0.012252133507056166,0.010167407167139033,-0.04110308630200473,-0.002263097540540334,-0.015809757352818834,3,-0.0001861805126903331,-0.0058104821535890664,0.02050585825414063,0.015634504695433097,-0.03107460284674603,3
2014,mike_munchak,Mike Munchak,Offensive Line,mike_tomlin,Mike Tomlin,Head Coach,pit,position_to_hc,0.010746942974272845,-0.007511941234137011,0.034998551699147756,0.003828429787893672,0.011672731644187077,18,-0.0001861805126903331,-0.0058104821535890664,0.02050585825414063,0.015634504695433097,-0.03107460284674603,3
2019,mike_munchak,Mike Munchak,Offensive Line,vic_fangio,Vic Fangio,Head Coach,den,position_to_hc,0.0025324579056034665,-0.005165025064820467,-0.0005203657198253327,-0.008314099269364,0.024129321676423635,3,-0.0001861805126903331,-0.0058104821535890664,0.02050585825414063,0.015634504695433097,-0.03107460284674603,3
2020,mike_munchak,Mike Munchak,Offensive Line,pat_shurmur,Pat Shurmur,Offensive Coordinator,den,position_to_coordinator,0.0009718555941301596,-0.010176812179545438,0.04669205040678896,-0.04062643246028692,0.00799861660956398,5,-0.0001861805126903331,-0.0058104821535890664,0.02050585825414063,0.015634504695433097,-0.03107460284674603,3
1987,mike_nolan,Mike Nolan,Special Teams/Linebackers,mike_shanahan,Mike Shanahan,Offensive Coordinator,den,position_to_coordinator,-0.0012391654194386429,-0.003905492795525057,0.001404131308057572,0.015133389676876085,-0.017588689867163186,7,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
1989,mike_nolan,Mike Nolan,Special Teams/Linebackers,chan_gailey,Chan Gailey,Offensive Coordinator,den,position_to_coordinator,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
1997,mike_nolan,Mike Nolan,Defensive Coordinator,norv_turner,Norv Turner,Head Coach,was,coordinator_to_hc,0.0014305406977153,-0.009302327913007733,0.004801673140174834,0.028367621672402216,-0.018144804108707998,6,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2001,mike_nolan,Mike Nolan,Wide Receivers,brian_billick,Brian Billick,Head Coach,rav,position_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2002,mike_nolan,Mike Nolan,Defensive Coordinator,brian_billick,Brian Billick,Head Coach,rav,coordinator_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2009,mike_nolan,Mike Nolan,Defensive Coordinator,josh_mcdaniels,Josh McDaniels,Head Coach,den,coordinator_to_hc,0.0107907756604121,-0.006283342886321575,0.023455635768959576,0.020896241014663648,0.00509456874434675,4,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2010,mike_nolan,Mike Nolan,Defensive Coordinator,tony_sparano,Tony Sparano,Head Coach,mia,coordinator_to_hc,-0.00568423405941176,-0.013486742364460961,-0.0013244655280923987,0.013256613929038139,-0.021182342274131922,5,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2012,mike_nolan,Mike Nolan,Defensive Coordinator,mike_smith,Mike Smith,Head Coach,atl,coordinator_to_hc,0.005888386340448157,-0.010073945517231443,0.033931296013021243,0.013623256914404141,-0.013927062048401159,7,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2015,mike_nolan,Mike Nolan,Linebackers,mike_mccoy,Mike McCoy,Head Coach,sdg,position_to_hc,-0.011283616132763526,-0.0251420122216928,0.024097950086899973,-0.010004945684178502,-0.0340854567120827,4,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2017,mike_nolan,Mike Nolan,Linebackers,dennis_allen,Dennis Allen,Defensive Coordinator,nor,position_to_coordinator,-0.008580920438430666,0.0037765273032839834,0.006499258239402982,-0.003901205105098917,-0.04069826219131075,6,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2017,mike_nolan,Mike Nolan,Linebackers,sean_payton,Sean Payton,Head Coach,nor,position_to_hc,0.005341193759723847,0.009887667154358699,0.05048035606109442,-0.029833814780408037,-0.009169433396149606,17,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2020,mike_nolan,Mike Nolan,Defensive Coordinator,mike_mccarthy,Mike McCarthy,Head Coach,dal,coordinator_to_hc,0.01409722695973019,-0.0009851269677942443,0.06201186255384307,-0.0018641847293036492,-0.00277364301782425,18,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3
2005,mike_pettine,Mike Pettine,Outside Linebackers,rex_ryan,Rex Ryan,Defensive Coordinator,rav,position_to_coordinator,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2
2005,mike_pettine,Mike Pettine,Outside Linebackers,brian_billick,Brian Billick,Head Coach,rav,position_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2
2008,mike_pettine,Mike Pettine,Outside Linebackers,john_harbaugh,John Harbaugh,Head Coach,rav,position_to_hc,0.005808746178396817,0.006412454937767152,0.006065131458347612,0.004361387048462334,0.006396011269010276,17,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2
2009,mike_pettine,Mike Pettine,Defensive Coordinator,rex_ryan,Rex Ryan,Head Coach,nyj,coordinator_to_hc,-0.0134607594853221,-0.018455281384676687,-0.045557960629648786,0.0226605911892939,-0.012490387116256937,8,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2
2013,mike_pettine,Mike Pettine,Defensive Coordinator,doug_marrone,Doug Marrone,Head Coach,buf,coordinator_to_hc,0.008672248259083443,-0.004784795065349086,0.028011683774566483,-0.017729240279920858,0.029191344607037296,7,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2
2018,mike_pettine,Mike Pettine,Defensive Coordinator,mike_mccarthy,Mike McCarthy,Head Coach,gnb,coordinator_to_hc,0.01409722695973019,-0.0009851269677942443,0.06201186255384307,-0.0018641847293036492,-0.00277364301782425,18,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2
2019,mike_pettine,Mike Pettine,Defensive Coordinator,matt_lafleur,Matt LaFleur,Head Coach,gnb,coordinator_to_hc,0.027037674779187833,0.05605756600965775,0.03991244416989676,-0.011016340233767416,0.023197029170964303,6,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2
2022,mike_pettine,Mike Pettine,Asst. Head Coach,kevin_o'connell,Kevin O'Connell,Head Coach,min,position_to_hc,0.023658066612577532,0.019034722910635165,0.07393352490793177,0.017401038390369633,-0.015737019758626434,3,0.011696105134428151,0.01977813905609645,0.00933073276554745,0.024581159788336648,-0.0069056110722678,2
1990,mike_shanahan,Mike Shanahan,Quarterbacks,chan_gailey,Chan Gailey,Offensive Coordinator,den,position_to_coordinator,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3,-0.0012391654194386429,-0.003905492795525057,0.001404131308057572,0.015133389676876085,-0.017588689867163186,7
2003,mike_singletary,Mike Singletary,Linebackers,mike_nolan,Mike Nolan,Defensive Coordinator,rav,position_to_coordinator,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3,-0.008615105011445667,-0.004804812308955367,0.029072069363907268,-0.03667317477558083,-0.022054502325153866,3
2003,mike_singletary,Mike Singletary,Linebackers,brian_billick,Brian Billick,Head Coach,rav,position_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,-0.008615105011445667,-0.004804812308955367,0.029072069363907268,-0.03667317477558083,-0.022054502325153866,3
2005,mike_singletary,Mike Singletary,Assistant Head Coach/Linebackers,mike_nolan,Mike Nolan,Head Coach,sfo,position_to_hc,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3,-0.008615105011445667,-0.004804812308955367,0.029072069363907268,-0.03667317477558083,-0.022054502325153866,3
2011,mike_singletary,Mike Singletary,Assistant Head Coach/Linebackers,leslie_frazier,Leslie Frazier,Head Coach,min,position_to_hc,-0.01086441163258095,-0.009715717373135075,-0.009157486128478024,-0.0026555343114097246,-0.0219289087173011,4,-0.008615105011445667,-0.004804812308955367,0.029072069363907268,-0.03667317477558083,-0.022054502325153866,3
1999,mike_smith,Mike Smith,Defensive Assistant/Defensive Line,marvin_lewis,Marvin Lewis,Defensive Coordinator,rav,position_to_coordinator,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,0.005888386340448157,-0.010073945517231443,0.033931296013021243,0.013623256914404141,-0.013927062048401159,7
1999,mike_smith,Mike Smith,Defensive Assistant/Defensive Line,brian_billick,Brian Billick,Head Coach,rav,position_to_hc,-0.0025138965891904,-0.0121760389122591,-0.0009485969367547505,0.0040485892624651,-0.00097953977021285,2,0.005888386340448157,-0.010073945517231443,0.033931296013021243,0.013623256914404141,-0.013927062048401159,7
2002,mike_smith,Mike Smith,Linebackers,mike_nolan,Mike Nolan,Defensive Coordinator,rav,position_to_coordinator,-0.013848735972092267,-0.011208980545429867,0.0005679786739988674,-0.019405916683315903,-0.025348025333622227,3,0.005888386340448157,-0.010073945517231443,0.033931296013021243,0.013623256914404141,-0.013927062048401159,7
2003,mike_smith,Mike Smith,Defensive Coordinator,jack_del_rio,Jack Del Rio,Head Coach,jax,coordinator_to_hc,-0.002741651415875089,0.0016029970754347668,-0.009256015410251178,0.009144786613952833,-0.012458373942636656,9,0.005888386340448157,-0.010073945517231443,0.033931296013021243,0.013623256914404141,-0.013927062048401159,7
2016,mike_smith,Mike Smith,Defensive Coordinator,dirk_koetter,Dirk Koetter,Head Coach,tam,coordinator_to_hc,0.03660606957389433,-0.020435679694174733,0.0448851025610467,0.11004905453882537,0.0119258008898801,3,0.005888386340448157,-0.010073945517231443,0.033931296013021243,0.013623256914404141,-0.013927062048401159,7
2001,mike_tomlin,Mike Tomlin,Defensive Backs,tony_dungy,Tony Dungy,Head Coach,tam,position_to_hc,0.011520188841073467,-0.0234563958102338,0.05166950074759963,0.02628622817370783,-0.008418577746779633,3,0.010746942974272845,-0.007511941234137011,0.034998551699147756,0.003828429787893672,0.011672731644187077,18
2002,mike_tomlin,Mike Tomlin,Defensive Backs,jon_gruden,Jon Gruden,Head Coach,tam,position_to_hc,-0.0152724226048563,-0.011340200320770271,0.021874390714598572,-0.05066816976171135,-0.020955711051542116,7,0.010746942974272845,-0.007511941234137011,0.034998551699147756,0.003828429787893672,0.011672731644187077,18
2006,mike_tomlin,Mike Tomlin,Defensive Coordinator,brad_childress,Brad Childress,Head Coach,min,coordinator_to_hc,-0.018813173699576,-0.01062071282726034,-0.028669969760074042,-0.03211249219303538,-0.00384952001793436,5,0.010746942974272845,-0.007511941234137011,0.034998551699147756,0.003828429787893672,0.011672731644187077,18
2014,mike_vrabel,Mike Vrabel,Linebackers,romeo_crennel,Romeo Crennel,Defensive Coordinator,htx,position_to_coordinator,-0.014700134126963684,-0.0156714232851935,-0.003744937890917434,-0.006234233218179566,-0.03314994211356432,6,-0.0029070640384788204,0.012956487121231765,-0.03543503778353615,0.0125269840989396,-0.0016766895905505168,6
2014,mike_vrabel,Mike Vrabel,Linebackers,ken_whisenhunt,Ken Whisenhunt,Head Coach,htx,position_to_hc,0.006486169837370325,-0.009433818204330575,0.043244682108659324,0.004144807560371525,-0.012010992115218912,8,-0.0029070640384788204,0.012956487121231765,-0.03543503778353615,0.0125269840989396,-0.0016766895905505168,6
2016,mike_vrabel,Mike Vrabel,Linebackers,mike_mularkey,Mike Mularkey,Head Coach,htx,position_to_hc,0.011328040393100867,-0.008867259887631667,0.004071011295315,0.024808189070540537,0.02530022109417977,3,-0.0029070640384788204,0.012956487121231765,-0.03543503778353615,0.0125269840989396,-0.0016766895905505168,6
2017,mike_vrabel,Mike Vrabel,Defensive Coordinator,mike_mularkey,Mike Mularkey,Head Coach,htx,coordinator_to_hc,0.011328040393100867,-0.008867259887631667,0.004071011295315,0.024808189070540537,0.02530022109417977,3,-0.0029070640384788204,0.012956487121231765,-0.03543503778353615,0.0125269840989396,-0.0016766895905505168,6
1998,mike_zimmer,Mike Zimmer,Defensive Backs Coach,chan_gailey,Chan Gailey,Head Coach,dal,position_to_hc,-0.006309327303056133,0.0018458763246375666,0.004411948123947899,-0.007423752404438467,-0.024071381256371534,3,-0.001707996920936,0.00018895855314779962,0.014538936429496538,-0.033792253463437665,0.012232370797049374,8
2003,mike_zimmer,Mike Zimmer,Defensive Coordinator,bill_parcells,Bill Parcells,Head Coach,dal,coordinator_to_hc,0.0182480685733467,0.0210419523495214,0.0042783999034582,0.034513027379007,0.0131588946614,1,-0.001707996920936,0.00018895855314779962,0.014538936429496538,-0.033792253463437665,0.012232370797049374,8
2007,mike_zimmer,Mike Zimmer,Defensive Coordinator,bobby_petrino,Bobby Petrino,Head Coach,atl,coordinator_to_hc,-0.0128890025348601,-0.0074724023992365,0.0162049772923739,-0.0815490738109306,0.0212604887783527,1,-0.001707996920936,0.00018895855314779962,0.014538936429496538,-0.033792253463437665,0.012232370797049374,8
2008,mike_zimmer,Mike Zimmer,Defensive Coordinator,marvin_lewis,Marvin Lewis,Head Coach,cin,coordinator_to_hc,-0.0016963428800605,-0.012403200979211585,0.018077325741142063,0.0012231329810675315,-0.013682629263239932,13,-0.001707996920936,0.00018895855314779962,0.014538936429496538,-0.033792253463437665,0.012232370797049374,8
2024,mike_zimmer,Mike Zimmer,Defensive Coordinator,mike_mccarthy,Mike McCarthy,Head Coach,dal,coordinator_to_hc,0.01409722695973019,-0.0009851269677942443,0.06201186255384307,-0.0018641847293036492,-0.00277364301782425,18,-0.001707996920936,0.00018895855314779962,0.014538936429496538,-0.033792253463437665,0.012232370797049374,8
2013,nathaniel_hackett,Nathaniel Hackett,Offensive Coordinator,doug_marrone,Doug Marrone,Head Coach,buf,coordinator_to_hc,0.008672248259083443,-0.004784795065349086,0.028011683774566483,-0.017729240279920858,0.029191344607037296,7,0.0108649010404451,-0.0130165548160158,0.0344651643386848,0.0084958602124312,0.0135151344266804,1
2015,nathaniel_hackett,Nathaniel Hackett,Quarterbacks,gus_bradley,Gus Bradley,Head Coach,jax,position_to_hc,0.008458362111249298,-0.0047419800987989,0.030291399542310825,0.004339858882738076,0.003944170118747225,4,0.0108649010404451,-0.0130165548160158,0.0344651643386848,0.0084958602124312,0.0135151344266804,1
2019,nathaniel_hackett,Nathaniel Hackett,Offensive Coordinator,matt_lafleur,Matt LaFleur,Head Coach,gnb,coordinator_to_hc,0.027037674779187833,0.05605756600965775,0.03991244416989676,-0.011016340233767416,0.023197029170964303,6,0.0108649010404451,-0.0130165548160158,0.0344651643386848,0.0084958602124312,0.0135151344266804,1
2023,nathaniel_hackett,Nathaniel Hackett,Offensive Coordinator,robert_saleh,Robert Saleh,Head Coach,nyj,coordinator_to_hc,0.0207116264213413,0.020966734320129223,0.03555417925094865,-0.0205117541858404,0.046837346300127924,4,0.0108649010404451,-0.0130165548160158,0.0344651643386848,0.0084958602124312,0.0135151344266804,1
1991,nick_saban,Nick Saban,Defensive Coordinator,bill_belichick,Bill Belichick,Head Coach,cle,coordinator_to_hc,0.004659168034026228,-0.0035172808318392557,0.046579340605060256,-0.017860727998238027,-0.0065646596388779415,18,0.0030656582875382,-0.0252163836234052,0.0192365442361703,-0.0109772310681539,0.0292197036055418,1
